"id","name","isFork","commits","branches","releases","forks","mainLanguage","defaultBranch","license","homepage","watchers","stargazers","contributors","size","createdAt","pushedAt","updatedAt","totalIssues","openIssues","totalPullRequests","openPullRequests","blankLines","codeLines","commentLines","metrics","lastCommit","lastCommitSHA","hasWiki","isArchived","isDisabled","isLocked","languages","labels","topics"
"9728181","apache/solr",false,"37713","48","0","653","Java","main","Apache License 2.0","https://solr.apache.org/","53","1195","320","534425","2021-02-23T12:12:42","2024-10-16T02:16:05","2024-10-16T10:35:23","0","0","2774","178","159637","1448160","192519","[{""language"":""YAML"",""blankLines"":196,""codeLines"":2257,""commentLines"":201},{""language"":""Markdown"",""blankLines"":620,""codeLines"":1185,""commentLines"":430},{""language"":""Lisp"",""blankLines"":1,""codeLines"":1,""commentLines"":1},{""language"":""PlantUML"",""blankLines"":7,""codeLines"":104,""commentLines"":4},{""language"":""Java"",""blankLines"":109622,""codeLines"":716328,""commentLines"":164128},{""language"":""XSLT"",""blankLines"":90,""codeLines"":608,""commentLines"":185},{""language"":""TOML"",""blankLines"":1,""codeLines"":9,""commentLines"":3},{""language"":""Text"",""blankLines"":14046,""codeLines"":513740,""commentLines"":0},{""language"":""Python"",""blankLines"":853,""codeLines"":4663,""commentLines"":590},{""language"":""DTD"",""blankLines"":10,""codeLines"":15,""commentLines"":43},{""language"":""XML"",""blankLines"":7382,""codeLines"":56094,""commentLines"":14194},{""language"":""Gradle"",""blankLines"":1502,""codeLines"":6765,""commentLines"":2780},{""language"":""Mustache"",""blankLines"":21,""codeLines"":195,""commentLines"":2},{""language"":""Handlebars"",""blankLines"":3,""codeLines"":176,""commentLines"":22},{""language"":""Properties"",""blankLines"":15,""codeLines"":130,""commentLines"":119},{""language"":""AsciiDoc"",""blankLines"":18723,""codeLines"":67235,""commentLines"":4090},{""language"":""DOS Batch"",""blankLines"":324,""codeLines"":1709,""commentLines"":270},{""language"":""CSV"",""blankLines"":4,""codeLines"":1276,""commentLines"":0},{""language"":""JavaScript"",""blankLines"":2329,""codeLines"":15881,""commentLines"":1909},{""language"":""Bourne Shell"",""blankLines"":588,""codeLines"":2505,""commentLines"":1316},{""language"":""Perl"",""blankLines"":76,""codeLines"":824,""commentLines"":149},{""language"":""INI"",""blankLines"":0,""codeLines"":426,""commentLines"":0},{""language"":""CSS"",""blankLines"":1902,""codeLines"":9574,""commentLines"":641},{""language"":""SVG"",""blankLines"":1,""codeLines"":647,""commentLines"":1},{""language"":""JSON"",""blankLines"":15,""codeLines"":39214,""commentLines"":0},{""language"":""Dockerfile"",""blankLines"":21,""codeLines"":97,""commentLines"":94},{""language"":""HTML"",""blankLines"":1022,""codeLines"":4899,""commentLines"":898},{""language"":""Bourne Again Shell"",""blankLines"":263,""codeLines"":1603,""commentLines"":449}]","2024-10-16T10:35:17","81d5a7ab919d579a688f03cc5c86c332c864454c",false,false,false,false,"{""Java"":36556798,""Shell"":332222,""HTML"":325678,""Python"":240118,""CSS"":236312,""Batchfile"":78626,""XSLT"":35107,""Ruby"":19600,""JavaScript"":17639,""Slim"":12003,""Mustache"":8598,""Handlebars"":7616,""AMPL"":667,""Emacs Lisp"":73}","admin-ui;api;bug;cat:api;cat:cli;cat:cloud;cat:index;cat:metrics;cat:packagemanager;cat:schema;cat:search;cat:security;client:solrj;closed-stale;configs;dependencies;docker;documentation;duplicate;enhancement;examples;exempt-stale;good first issue;help wanted;invalid;jetty-server;module:clustering;module:extraction;module:gcs-repository;module:hadoop-auth;module:hdfs;module:jwt-auth;module:langid;module:ltr;module:opentelemetry;module:s3-repository;module:scripting;module:sql;prometheus-exporter;question;scripts;stale;start-scripts;test-framework;tests;tool:build;tool:scripts;wontfix","backend;information-retrieval;java;lucene;nosql;search;search-engine;solr"
"16652669","opensearch-project/opensearch",false,"58911","317","49","1780","Java","main","Apache License 2.0","https://opensearch.org/docs/latest/opensearch/index/","140","9673","346","568496","2021-01-29T10:10:00","2024-10-17T08:07:10","2024-10-17T08:57:54","5731","1737","10134","155","262306","1615755","423961","[{""language"":""SVG"",""blankLines"":0,""codeLines"":5,""commentLines"":0},{""language"":""Text"",""blankLines"":2697,""codeLines"":14029,""commentLines"":0},{""language"":""Groovy"",""blankLines"":709,""codeLines"":4239,""commentLines"":1711},{""language"":""Python"",""blankLines"":18,""codeLines"":73,""commentLines"":47},{""language"":""Bourne Shell"",""blankLines"":113,""codeLines"":457,""commentLines"":246},{""language"":""INI"",""blankLines"":13,""codeLines"":56,""commentLines"":0},{""language"":""Freemarker Template"",""blankLines"":0,""codeLines"":6,""commentLines"":0},{""language"":""Protocol Buffers"",""blankLines"":16,""codeLines"":49,""commentLines"":50},{""language"":""Standard ML"",""blankLines"":1,""codeLines"":50,""commentLines"":0},{""language"":""YAML"",""blankLines"":11246,""codeLines"":88102,""commentLines"":2981},{""language"":""Markdown"",""blankLines"":2517,""codeLines"":6286,""commentLines"":6},{""language"":""AsciiDoc"",""blankLines"":1,""codeLines"":3,""commentLines"":0},{""language"":""Java"",""blankLines"":242660,""codeLines"":1465812,""commentLines"":412724},{""language"":""DOS Batch"",""blankLines"":120,""codeLines"":514,""commentLines"":71},{""language"":""ANTLR Grammar"",""blankLines"":55,""codeLines"":273,""commentLines"":44},{""language"":""Properties"",""blankLines"":223,""codeLines"":913,""commentLines"":1078},{""language"":""Lisp"",""blankLines"":10,""codeLines"":78,""commentLines"":0},{""language"":""HTML"",""blankLines"":2,""codeLines"":45,""commentLines"":14},{""language"":""Gradle"",""blankLines"":1697,""codeLines"":9480,""commentLines"":4749},{""language"":""Bourne Again Shell"",""blankLines"":150,""codeLines"":598,""commentLines"":172},{""language"":""XML"",""blankLines"":7,""codeLines"":1939,""commentLines"":37},{""language"":""JSON"",""blankLines"":11,""codeLines"":22597,""commentLines"":0},{""language"":""Dockerfile"",""blankLines"":40,""codeLines"":151,""commentLines"":31}]","2024-10-17T08:07:10","0c3e3c009ae85943460bcc26805c1cf57b195b91",true,false,false,false,"{""Java"":86641767,""Groovy"":266661,""Shell"":38711,""Batchfile"":18349,""ANTLR"":10108,""Dockerfile"":6111,""Python"":5008,""Emacs Lisp"":3341,""Standard ML"":3134,""HTML"":2177,""FreeMarker"":45}",":feature/datastream;:sanitize;:test;:xpack-removal;>blocker;>breaking;>fork;>test-failure;>upgrade;Roadmap:Cost/Performance/Scale;Roadmap:Releases/Project Health;Roadmap:Search;Roadmap:Stability/Availability/Resiliency;Roadmap:Vector Database/GenAI;api;arm64-mac-architecture;autocut;backlog;backport;backport 1.0;backport 1.1;backport 1.2;backport 1.3;backport 1.x;backport 2.0;backport 2.1;backport 2.10;backport 2.11;backport 2.12;backport 2.13;backport 2.14;backport 2.15;backport 2.16;backport 2.17;backport 2.2;backport 2.3;backport 2.4;backport 2.5;backport 2.6;backport 2.7;backport 2.8;backport 2.9;backport 2.x;backport main;backport-failed;backwards-compatibility;benchmarking;beta;blocked;bug;build;build libraries & interfaces;campaign;cci;ci;cicd;clients;cluster manager;clustermanager:remotestate;community;cve;deb/rpm;decision;dependabot;dependencies;deprecate;discuss;distributed framework;documentation;documentation pending;duplicate;engine performance;enhancement;experimental;extensions;feature;feedback needed;flaky-test;geospatial;good first issue;hacktoberfest;hacktoberfest-accepted;help wanted;high hanging fruit;idea;identity;indexing;indexing & search;indexing:performance;indexing:replication;ingest-pipeline;invalid;javadocs;libraries;low hanging fruit;macos;mend: configuration error;mend: dependency security vulnerability;merges;meta;needs more info;needs-review;non-issue;opendistro-port;other;patch;pending backport;performance;plugins;poc;ppc64le-architecture;priority-high;priority-immediate;priority-low;priority-medium;proposal;question;re-version;release;release highlight;rename;resiliency;rfc;roadmap:ease of use;roadmap:modular architecture;roadmap:observability/log analytics;roadmap:security;roadmap:security analytics;rolling-upgrade;scale;search;search:aggregations;search:performance;search:query capabilities;search:query insights;search:relevance;search:remote search;search:resiliency;search:searchable snapshots;search:user behavior insights;security;security fix;severity-blocker;severity-critical;severity-major;severity-minor;shardmanagement:insights;shardmanagement:performance;shardmanagement:placement;shardmanagement:resiliency;shardmanagement:routing;shardmanagement:sizing;skip-changelog;stalled;stats;storage;storage:durability;storage:performance;storage:remote;storage:resiliency;storage:snapshots;telemetry:metrics;telemetry:performance;telemetry:tracing;untriaged;v1.0.0;v1.0.0-alpha1;v1.0.1;v1.1.0;v1.1.1;v1.2.0;v1.2.1;v1.2.2;v1.2.3;v1.2.4;v1.3.0;v1.3.12;v1.3.13;v1.3.14;v1.3.15;v1.3.16;v1.3.17;v1.3.18;v1.3.19;v1.3.20;v1.3.7;v1.4.0;v2.0.0;v2.0.1;v2.1.0;v2.1.1;v2.10.0;v2.10.1;v2.11.0;v2.11.1;v2.11.2;v2.12.0;v2.12.1;v2.13.0;v2.13.1;v2.14.0;v2.14.1;v2.15.0;v2.15.1;v2.16.0;v2.16.1;v2.17.0;v2.17.1;v2.17.2;v2.18.0;v2.2.0;v2.3.0;v2.4.0;v2.5.0;v2.6.0;v2.7.0;v2.8.0;v2.8.1;v2.9.0;v2.9.1;v3.0.0;windows;wip;wontfix","analytics;apache2;foss;java;search;search-engine"
"16982529","elastic/logstash",false,"10856","252","156","3498","Java","main","Other","https://www.elastic.co/products/logstash","826","14207","349","128023","2010-11-18T01:31:50","2024-10-17T08:53:30","2024-10-17T05:51:06","6774","1968","9695","225","31670","144016","29106","[{""language"":""SVG"",""blankLines"":11,""codeLines"":709,""commentLines"":2},{""language"":""XML"",""blankLines"":12,""codeLines"":64,""commentLines"":14},{""language"":""INI"",""blankLines"":0,""codeLines"":5,""commentLines"":0},{""language"":""DOS Batch"",""blankLines"":77,""codeLines"":289,""commentLines"":22},{""language"":""Text"",""blankLines"":1980,""codeLines"":8503,""commentLines"":0},{""language"":""AsciiDoc"",""blankLines"":6043,""codeLines"":19613,""commentLines"":419},{""language"":""Java"",""blankLines"":10519,""codeLines"":44100,""commentLines"":14904},{""language"":""make"",""blankLines"":32,""codeLines"":205,""commentLines"":8},{""language"":""JSON"",""blankLines"":0,""codeLines"":3036,""commentLines"":0},{""language"":""Dockerfile"",""blankLines"":14,""codeLines"":66,""commentLines"":6},{""language"":""Bourne Shell"",""blankLines"":523,""codeLines"":2159,""commentLines"":544},{""language"":""Groovy"",""blankLines"":68,""codeLines"":248,""commentLines"":29},{""language"":""CSS"",""blankLines"":91,""codeLines"":490,""commentLines"":14},{""language"":""Bourne Again Shell"",""blankLines"":29,""codeLines"":188,""commentLines"":51},{""language"":""CSV"",""blankLines"":0,""codeLines"":663,""commentLines"":0},{""language"":""PowerShell"",""blankLines"":129,""codeLines"":301,""commentLines"":108},{""language"":""Properties"",""blankLines"":76,""codeLines"":550,""commentLines"":15},{""language"":""ERB"",""blankLines"":153,""codeLines"":963,""commentLines"":4},{""language"":""Go"",""blankLines"":11,""codeLines"":172,""commentLines"":20},{""language"":""Ruby"",""blankLines"":10515,""codeLines"":53012,""commentLines"":11491},{""language"":""YAML"",""blankLines"":191,""codeLines"":4733,""commentLines"":714},{""language"":""Markdown"",""blankLines"":595,""codeLines"":1368,""commentLines"":88},{""language"":""Gradle"",""blankLines"":302,""codeLines"":1451,""commentLines"":357},{""language"":""Python"",""blankLines"":281,""codeLines"":1072,""commentLines"":272},{""language"":""C"",""blankLines"":18,""codeLines"":56,""commentLines"":24}]","2024-10-16T02:55:52","b6f16c8b81c97120bc31717167b55ed2a64b6711",false,false,false,false,"{""Java"":2667902,""Ruby"":2584524,""Shell"":109731,""Python"":59279,""HTML"":40454,""PowerShell"":14868,""CSS"":14421,""Makefile"":11643,""Groovy"":11561,""Jinja"":7534,""Batchfile"":7124,""Go"":6147,""C"":3338,""Dockerfile"":2467}",":notice;>bug;arcsight module;automation;backport;backport needed;bc-approval-pending;bc-approved;benchmark-cli;blocker;breaking change;bug;build;buildkite;bundler;central management;ci;code cleanup;config syntax;crashes;datastreams;defunct;dependency:siem;design;developer docs;developer support;discuss;dlq;docker;docs;docs infra;dra;easyreview;eck;ecs;elastic-common-schema;enhancement;event api;feedback requested;fix-it-friday;geoip;good first issue;gradle;hacktoberfest;help wanted;high hanging fruit;http api;i18n;ingest-migration;int-shortlist;integration plugins;invalid;java 11 support;java 14 support;java 15 support;java 16 support;java 17 support;java 18 support;java 21 support;java api;java execution;jruby 9.4;jruby 9k;k8s;keystore;lir;logging improvements;m1;management;memory-leak;meta;metrics;missing cla;modules;monitoring;multiple pipelines;needs review;needs tests;needs:triage;netflow module;new plugin;offline management;p1;p2;p3;p4;packaging;papercut;performance improvements;performance regression;persistent queues;pioneer program;pipeline stalls;pipeline-to-pipeline;plugin issue;plugin manager;python;question;refactoring;regression;release;revisit;rfc;roadmap;ruby style guide;secret store;security;shortlist;spacetime;stalled;status:approved;status:changes-requested;status:confirmed;status:needs-info;status:needs-review;status:needs-triage;status:work-in-progress;team:docs;team:logstash;test failure;tests;tests-infra;unconfirmed;upstream fix needed;ux;v1.4.0;v1.4.1;v1.4.3;v1.4.4;v1.4.5;v1.5.0;v1.5.0-rc1;v1.5.0-rc3;v1.5.0-rc4;v1.5.1;v1.5.2;v1.5.3;v1.5.4;v1.5.5;v1.5.7;v2.0.0;v2.0.0-beta1;v2.0.0-beta2;v2.0.0-beta3;v2.0.1;v2.1.0;v2.1.1;v2.1.2;v2.2.0;v2.2.1;v2.2.3;v2.2.4;v2.3.0;v2.3.1;v2.3.2;v2.3.3;v2.4.0;v2.4.1;v2.4.2;v5.0.0;v5.0.0-alpha1;v5.0.0-alpha2;v5.0.0-alpha3;v5.0.0-alpha4;v5.0.0-alpha5;v5.0.0-beta1;v5.0.0-rc1;v5.0.1;v5.0.2;v5.0.3;v5.1.0;v5.1.1;v5.1.2;v5.2.0;v5.2.1;v5.2.2;v5.2.3;v5.3.0;v5.3.1;v5.3.2;v5.4.0;v5.4.1;v5.4.2;v5.5.0;v5.5.1;v5.5.2;v5.5.4;v5.6.0;v5.6.1;v5.6.11;v5.6.13;v5.6.2;v5.6.3;v5.6.4;v5.6.5;v5.6.6;v5.6.7;v5.6.8;v5.6.9;v5.7.0;v6.0.0;v6.0.0-alpha1;v6.0.0-alpha2;v6.0.0-beta1;v6.0.0-beta2;v6.0.0-rc1;v6.0.0-rc2;v6.0.1;v6.0.2;v6.1.0;v6.1.1;v6.1.2;v6.1.3;v6.1.4;v6.2.0;v6.2.1;v6.2.2;v6.2.3;v6.2.4;v6.3.0;v6.3.1;v6.3.2;v6.3.3;v6.4.0;v6.4.1;v6.4.2;v6.4.4;v6.5.0;v6.5.1;v6.5.2;v6.5.4;v6.5.5;v6.6.0;v6.6.1;v6.7.0;v6.7.1;v6.7.2;v6.8.0;v6.8.1;v6.8.13;v6.8.15;v6.8.2;v6.8.21;v6.8.22;v6.8.3;v6.8.4;v6.8.5;v6.8.6;v6.8.7;v6.8.8;v6.8.9;v7.0.0;v7.0.0-alpha1;v7.0.0-alpha2;v7.0.0-beta1;v7.0.0-rc1;v7.0.0-rc2;v7.0.1;v7.0.2;v7.1.0;v7.1.1;v7.1.2;v7.10.0;v7.10.1;v7.10.2;v7.10.3;v7.11.0;v7.11.1;v7.11.2;v7.11.3;v7.12.0;v7.12.1;v7.12.2;v7.13.0;v7.13.1;v7.13.2;v7.13.3;v7.13.5;v7.14.0;v7.14.1;v7.14.2;v7.15.0;v7.15.1;v7.15.2;v7.16.0;v7.16.1;v7.16.2;v7.16.4;v7.17.0;v7.17.1;v7.17.10;v7.17.12;v7.17.13;v7.17.14;v7.17.15;v7.17.16;v7.17.17;v7.17.18;v7.17.19;v7.17.2;v7.17.21;v7.17.22;v7.17.23;v7.17.24;v7.17.25;v7.17.26;v7.17.3;v7.17.4;v7.17.5;v7.17.6;v7.17.7;v7.17.8;v7.17.9;v7.2.0;v7.2.1;v7.2.2;v7.3.0;v7.3.1;v7.3.2;v7.3.3;v7.4.0;v7.4.1;v7.4.2;v7.4.3;v7.5.0;v7.5.1;v7.5.2;v7.5.3;v7.6.0;v7.6.1;v7.6.2;v7.6.3;v7.7.0;v7.7.1;v7.8.0;v7.8.1;v7.8.2;v7.9.0;v7.9.1;v7.9.2;v7.9.3;v8.0.0;v8.0.0-alpha1;v8.0.0-beta1;v8.0.1;v8.0.2;v8.1.0;v8.1.1;v8.1.2;v8.1.3;v8.1.4;v8.10.0;v8.10.1;v8.10.3;v8.10.4;v8.10.5;v8.11.0;v8.11.1;v8.11.2;v8.11.3;v8.11.4;v8.11.5;v8.12.0;v8.12.1;v8.12.2;v8.12.3;v8.13.0;v8.13.1;v8.13.2;v8.13.3;v8.13.4;v8.13.5;v8.14.0;v8.14.1;v8.14.2;v8.14.3;v8.14.4;v8.15.0;v8.15.1;v8.15.2;v8.15.3;v8.16.0;v8.17.0;v8.2.0;v8.2.1;v8.2.2;v8.2.3;v8.2.4;v8.3.0;v8.3.1;v8.3.2;v8.3.3;v8.3.4;v8.4.0;v8.4.1;v8.4.2;v8.4.4;v8.5.0;v8.5.1;v8.5.3;v8.5.4;v8.6.0;v8.6.1;v8.6.2;v8.6.3;v8.7.0;v8.7.1;v8.8.0;v8.8.1;v8.8.2;v8.8.3;v8.9.0;v8.9.1;v8.9.2;v9.0.0;windows;work in progress;x-pack","etl-framework;java;jruby;logging;real-time-processing;streaming"
"17636195","eclipse-openj9/openj9",false,"22188","58","48","721","Java","master","Other",,"150","3275","225","178020","2017-08-25T01:46:07","2024-10-17T02:07:03","2024-10-17T02:07:07","8207","2378","12151","248","345613","2023246","514701","[{""language"":""Fortran 77"",""blankLines"":207,""codeLines"":1184,""commentLines"":39},{""language"":""Windows Resource File"",""blankLines"":2,""codeLines"":32,""commentLines"":21},{""language"":""Windows Module Definition"",""blankLines"":3,""codeLines"":10,""commentLines"":20},{""language"":""Dockerfile"",""blankLines"":24,""codeLines"":114,""commentLines"":98},{""language"":""Expect"",""blankLines"":0,""codeLines"":25,""commentLines"":0},{""language"":""XSD"",""blankLines"":289,""codeLines"":1911,""commentLines"":250},{""language"":""Groovy"",""blankLines"":600,""codeLines"":4309,""commentLines"":1322},{""language"":""HTML"",""blankLines"":146,""codeLines"":1034,""commentLines"":17},{""language"":""PHP"",""blankLines"":76,""codeLines"":503,""commentLines"":59},{""language"":""Markdown"",""blankLines"":4643,""codeLines"":15334,""commentLines"":2376},{""language"":""DTD"",""blankLines"":14,""codeLines"":14,""commentLines"":39},{""language"":""YAML"",""blankLines"":50,""codeLines"":1317,""commentLines"":419},{""language"":""XSLT"",""blankLines"":4,""codeLines"":9,""commentLines"":23},{""language"":""Java"",""blankLines"":107465,""codeLines"":599737,""commentLines"":232003},{""language"":""CMake"",""blankLines"":1287,""codeLines"":10050,""commentLines"":4959},{""language"":""C++"",""blankLines"":78330,""codeLines"":471314,""commentLines"":95218},{""language"":""Freemarker Template"",""blankLines"":478,""codeLines"":3381,""commentLines"":135},{""language"":""Assembly"",""blankLines"":4821,""codeLines"":19179,""commentLines"":9470},{""language"":""sed"",""blankLines"":10,""codeLines"":37,""commentLines"":66},{""language"":""DOS Batch"",""blankLines"":264,""codeLines"":721,""commentLines"":1367},{""language"":""SVG"",""blankLines"":0,""codeLines"":109,""commentLines"":0},{""language"":""Cucumber"",""blankLines"":71,""codeLines"":480,""commentLines"":0},{""language"":""NetLogo"",""blankLines"":45720,""codeLines"":291367,""commentLines"":0},{""language"":""M4"",""blankLines"":2463,""codeLines"":14889,""commentLines"":988},{""language"":""C"",""blankLines"":53212,""codeLines"":262592,""commentLines"":65388},{""language"":""Python"",""blankLines"":36,""codeLines"":123,""commentLines"":63},{""language"":""Bourne Shell"",""blankLines"":349,""codeLines"":2191,""commentLines"":1748},{""language"":""Pascal"",""blankLines"":223,""codeLines"":683,""commentLines"":1337},{""language"":""Windows Message File"",""blankLines"":18,""codeLines"":21,""commentLines"":51},{""language"":""XML"",""blankLines"":6434,""codeLines"":165844,""commentLines"":11228},{""language"":""JavaScript"",""blankLines"":7,""codeLines"":43,""commentLines"":0},{""language"":""C/C++ Header"",""blankLines"":34010,""codeLines"":135786,""commentLines"":79266},{""language"":""Properties"",""blankLines"":156,""codeLines"":1176,""commentLines"":529},{""language"":""Perl"",""blankLines"":823,""codeLines"":3619,""commentLines"":807},{""language"":""make"",""blankLines"":1044,""codeLines"":3479,""commentLines"":3037},{""language"":""Ant"",""blankLines"":1540,""codeLines"":6931,""commentLines"":2358},{""language"":""Text"",""blankLines"":794,""codeLines"":3108,""commentLines"":0},{""language"":""INI"",""blankLines"":0,""codeLines"":590,""commentLines"":0}]","2024-10-17T02:07:02","b84802b7f0b9d10b285f00419ad06bf9febff6ff",true,false,false,false,"{""Java"":36757846,""C++"":30424814,""C"":16586607,""Assembly"":1049020,""M4"":642865,""CMake"":597152,""Python"":414955,""Ruby"":406967,""Groovy"":270138,""Makefile"":268931,""Perl"":148086,""Shell"":147510,""FreeMarker"":142193,""Batchfile"":96277,""HTML"":68922,""Gherkin"":24099,""Pascal"":13050,""Dockerfile"":11710,""Pawn"":10886,""NASL"":9114,""sed"":5118,""PHP"":3936,""Monkey C"":3239,""Jasmin"":1818,""XSLT"":1681}","aqa;arch:aarch32;arch:aarch64;arch:power;arch:riscv;arch:x86;arch:z;archived;backport:candidate;beta;bits:32;bits:64;blocker;bug;cmake;comp:build;comp:crypto;comp:doc;comp:fips;comp:gc;comp:infra;comp:jclextensions;comp:jit;comp:jit:aot;comp:jitserver;comp:jvmti;comp:openssl;comp:port;comp:ras;comp:test;comp:vm;criu;dependencies;depends:doc;depends:eclipsecq;depends:omr;depends:omr:breaking;depends:openjdk;depends:openjdk10;depends:openjdk11;depends:openjdk12;depends:openjdk13;depends:openjdk14;depends:openjdk15;depends:openjdk17;depends:openjdk18;depends:openjdk8;depends:openjdk9;design;discussion;doc:externals;docker;duplicate;enhancement;epic;footprint;ga;github_actions;good first issue;help wanted;hot;invalid;jdk-head;jdk10;jdk11;jdk12;jdk13;jdk14;jdk15;jdk16;jdk17;jdk18;jdk19;jdk20;jdk21;jdk22;jdk23;jdk24;jdk8;jdk9;jep;jfr;os:aix;os:linux;os:macos;os:windows;os:zos;os:ztpf;perf;perm excluded;prio:high;prio:low;prio:medium;project:loom;project:mh;project:panama;project:valhalla;question;segfault;snapshot;svtraised;tech debt;test excluded;test failure;triagerequired;userraised;wontfix","compiler;eclipse-openj9;garbage-collector;gc;hacktoberfest;interpreter;java;jit;jvm;runtime;virtual-machine"
"29045177","dataease/dataease",false,"16565","36","84","3207","Java","dev-v2","GNU General Public License v3.0","https://dataease.io/","162","17642","51","292428","2021-02-02T04:10:21","2024-10-17T08:14:21","2024-10-17T10:02:42","5106","425","7646","0","23240","387822","9937","[{""language"":""WiX source"",""blankLines"":12,""codeLines"":71,""commentLines"":0},{""language"":""Maven"",""blankLines"":106,""codeLines"":965,""commentLines"":14},{""language"":""JavaScript"",""blankLines"":62,""codeLines"":1794,""commentLines"":68},{""language"":""XML"",""blankLines"":110,""codeLines"":1588,""commentLines"":8},{""language"":""SVG"",""blankLines"":37,""codeLines"":4094,""commentLines"":3},{""language"":""Bourne Shell"",""blankLines"":67,""codeLines"":393,""commentLines"":11},{""language"":""Sass"",""blankLines"":558,""codeLines"":2593,""commentLines"":94},{""language"":""CSS"",""blankLines"":1916,""codeLines"":9946,""commentLines"":283},{""language"":""Bourne Again Shell"",""blankLines"":34,""codeLines"":388,""commentLines"":2},{""language"":""Less"",""blankLines"":99,""codeLines"":526,""commentLines"":10},{""language"":""HTML"",""blankLines"":6,""codeLines"":38,""commentLines"":0},{""language"":""SQL"",""blankLines"":294,""codeLines"":9447,""commentLines"":124},{""language"":""Dockerfile"",""blankLines"":7,""codeLines"":19,""commentLines"":0},{""language"":""Vuejs Component"",""blankLines"":8043,""codeLines"":118648,""commentLines"":1216},{""language"":""TypeScript"",""blankLines"":1884,""codeLines"":36083,""commentLines"":2514},{""language"":""JSON"",""blankLines"":0,""codeLines"":154490,""commentLines"":0},{""language"":""Java"",""blankLines"":9769,""codeLines"":45460,""commentLines"":5454},{""language"":""Properties"",""blankLines"":21,""codeLines"":194,""commentLines"":0},{""language"":""INI"",""blankLines"":2,""codeLines"":12,""commentLines"":0},{""language"":""YAML"",""blankLines"":30,""codeLines"":363,""commentLines"":44},{""language"":""Markdown"",""blankLines"":108,""codeLines"":243,""commentLines"":0},{""language"":""TOML"",""blankLines"":0,""codeLines"":11,""commentLines"":0},{""language"":""Lua"",""blankLines"":75,""codeLines"":456,""commentLines"":92}]","2024-10-17T08:14:21","39a38f68c7eff197ff7b3ff0c2400892a1909a66",false,false,false,false,"{""Java"":14370895,""Vue"":3564633,""JavaScript"":1539888,""CSS"":367796,""HTML"":117136,""SCSS"":62107,""Shell"":26439,""Lua"":22086,""Less"":11173,""Dockerfile"":901}","dependencies;java;优先级:紧急;优先级:计划;状态:已完成;状态:待反馈;状态:待处理;状态:待讨论;状态:待验证;类型:bug;类型:优化;类型:提问;类型:新功能;类型:需求;结果:无法实现;结果:无需处理","apache-doris;business-intelligence;data-analysis;data-visualization;echarts;kettle;superset;tableau"
